Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"48109764000";"523300";"3281";"77760.3"
"48110843000";"523300";"3281";"77761.8"
"48112178000";"523300";"3281";"77764.2"
"48113258000";"523300";"3281";"77766.1"
"48114338000";"523300";"3281";"77767.7"
"48115424000";"523300";"3281";"77769.7"
"48116503000";"523300";"3281";"77771.7"
"48117838000";"523300";"3281";"77774.0"
"48118918000";"523300";"3281";"77775.6"
"48119998000";"523300";"3281";"77777.5"
"48121077000";"523300";"3281";"77779.5"
"48122157000";"523300";"3281";"77781.5"
"48123493000";"523300";"3281";"77783.4"
"48124573000";"523300";"3281";"77785.4"
"48125658000";"523300";"3281";"77787.4"
"48126738000";"523300";"3281";"77789.3"
"48127817000";"523300";"3281";"77790.9"
"48129152000";"523300";"3281";"77793.3"
"48130232000";"523300";"3281";"77795.2"
"48131312000";"523300";"3281";"77797.2"
"48132393000";"523300";"3281";"77798.8"
"48133472000";"523300";"3281";"77800.7"
"48134813000";"523300";"3281";"77803.1"
"48135893000";"523300";"3281";"77805.1"
"48136973000";"523300";"3281";"77806.6"
"48138052000";"523300";"3281";"77808.6"
"48139132000";"519200";"3281";"77810.6"
"48140472000";"519200";"3281";"77812.9"
"48141552000";"519200";"3281";"77814.9"
"48142631000";"519200";"3281";"77816.5"
"48143710000";"519200";"3281";"77818.4"
"48144795000";"519200";"3281";"77820.4"
"48146131000";"519200";"3281";"77822.8"
"48147210000";"519200";"3281";"77824.3"
"48148289000";"519200";"3281";"77826.3"
"48149369000";"519200";"3281";"77828.3"
"48150448000";"519200";"3281";"77830.2"
"48151783000";"519200";"3281";"77832.2"
"48152862000";"519200";"3281";"77834.2"
"48153942000";"519200";"3281";"77836.1"
"48155028000";"519200";"3281";"77838.1"
"48156107000";"519200";"3281";"77839.7"
"48157442000";"519200";"3281";"77842.0"
"48158522000";"519200";"3281";"77844.0"
"48159602000";"519200";"3281";"77846.0"
"48160682000";"519200";"3281";"77847.5"
"48161761000";"519200";"3281";"77849.5"
"48163096000";"519200";"3281";"77851.9"
"48164176000";"519200";"3281";"77853.8"
"48165261000";"519200";"3281";"77855.4"
"48166340000";"519200";"3281";"77857.4"
"48167420000";"519200";"3281";"77859.3"
"48168754000";"522900";"3281";"77861.7"
"48169835000";"522900";"3280";"77863.3"
"48170914000";"522900";"3280";"77865.2"
"48171994000";"522900";"3281";"77867.2"
"48173074000";"522900";"3281";"77868.8"
"48174409000";"522900";"3281";"77871.1"
"48175493000";"522900";"3281";"77873.1"
"48176573000";"522900";"3281";"77875.1"
"48177652000";"522900";"3281";"77877.0"
"48178733000";"522900";"3281";"77878.6"
"48180068000";"522900";"3281";"77880.9"
"48181148000";"522900";"3281";"77882.9"
"48182228000";"522900";"3281";"77884.9"
"48183312000";"522900";"3281";"77886.4"
"48184391000";"522900";"3281";"77888.4"
"48185732000";"522900";"3281";"77890.8"
"48186812000";"522900";"3281";"77892.7"
"48187891000";"522900";"3281";"77894.3"
"48188970000";"522900";"3280";"77896.3"
"48190050000";"522900";"3281";"77898.2"
"48191385000";"522900";"3281";"77900.6"
"48192466000";"522900";"3280";"77902.2"
"48193545000";"522900";"3280";"77904.1"
"48194631000";"522900";"3280";"77906.1"
"48195710000";"522900";"3280";"77908.1"
"48197044000";"522900";"3280";"77910.0"
"48198124000";"519200";"3280";"77912.0"
"48199203000";"519200";"3280";"77914.0"
"48200283000";"519200";"3280";"77915.9"
"48201362000";"519200";"3280";"77917.5"
"48202697000";"519200";"3280";"77919.9"
"48203778000";"519200";"3280";"77921.8"
"48204862000";"519200";"3280";"77923.8"
"48205942000";"519200";"3280";"77925.4"
"48207022000";"519200";"3280";"77927.3"
"48208357000";"519200";"3280";"77929.7"
"48209437000";"519200";"3280";"77931.7"
"48210517000";"519200";"3280";"77933.6"
"48211597000";"519200";"3280";"77935.2"
"48212677000";"519200";"3280";"77937.2"
"48214011000";"519200";"3280";"77939.5"
"48215097000";"519200";"3280";"77941.5"
"48216178000";"519200";"3280";"77943.1"
"48217258000";"519200";"3280";"77945.0"
"48218336000";"519200";"3280";"77947.0"
"48219671000";"519200";"3280";"77949.4"
"48220752000";"519200";"3280";"77950.9"
"48221831000";"519200";"3280";"77952.9"
"48222910000";"519200";"3280";"77954.9"
"48223990000";"519200";"3280";"77956.8"
"48225336000";"519200";"3280";"77958.8"
"48226415000";"519200";"3280";"77960.8"
"48227495000";"523300";"3280";"77962.7"
"48228574000";"523300";"3280";"77964.7"
"48229654000";"523300";"3280";"77966.3"
"48230989000";"523300";"3280";"77968.6"
"48232069000";"523300";"3280";"77970.6"
"48233149000";"523300";"3280";"77972.6"
"48234228000";"523300";"3280";"77974.1"
"48235313000";"523300";"3280";"77976.1"
"48236648000";"523300";"3280";"77978.4"
"48237728000";"523300";"3280";"77980.4"
"48238807000";"523300";"3280";"77982.0"
"48239887000";"523300";"3280";"77984.0"
"48240966000";"523300";"3280";"77985.9"
"48242301000";"523300";"3280";"77988.3"
"48243381000";"523300";"3280";"77989.8"
"48244461000";"523300";"3280";"77991.8"
"48245545000";"523300";"3280";"77993.8"
"48246626000";"523300";"3280";"77995.8"
"48247961000";"523300";"3280";"77997.7"
"48249040000";"523300";"3280";"77999.7"
"48250119000";"523300";"3280";"78001.6"
"48251200000";"523300";"3280";"78003.6"
"48252279000";"523300";"3280";"78005.2"
"48253614000";"523300";"3280";"78007.5"
"48254699000";"523300";"3280";"78009.5"
"48255779000";"523300";"3280";"78011.1"
"48256859000";"519300";"3280";"78013.0"
"48257938000";"519300";"3280";"78015.0"
"48259273000";"519300";"3280";"78017.4"
"48260353000";"519300";"3280";"78019.3"
"48261433000";"519300";"3280";"78020.9"
"48262512000";"519300";"3280";"78022.9"
"48263592000";"519300";"3280";"78024.8"
"48264933000";"519300";"3280";"78026.8"
"48266013000";"519300";"3280";"78028.8"
"48267097000";"519300";"3280";"78030.7"
"48268176000";"519300";"3280";"78032.7"
"48269256000";"519300";"3280";"78034.7"
"48270591000";"519300";"3280";"78036.6"
"48271671000";"519300";"3280";"78038.6"
"48272750000";"519300";"3280";"78040.6"
"48273829000";"519300";"3280";"78042.1"
"48274915000";"519300";"3280";"78044.1"
"48276249000";"519300";"3280";"78046.5"
"48277330000";"519300";"3280";"78048.4"
"48278409000";"519300";"3280";"78050.0"
"48279489000";"519300";"3280";"78052.0"
"48280568000";"519300";"3280";"78053.9"
"48281902000";"519300";"3280";"78056.3"
"48282981000";"519300";"3280";"78057.9"
"48284062000";"519300";"3280";"78059.8"
"48285147000";"519300";"3280";"78061.8"
"48286226000";"523400";"3280";"78063.8"
"48287561000";"523400";"3280";"78065.7"
"48288641000";"523400";"3280";"78067.7"
"48289720000";"523400";"3280";"78069.7"
"48290799000";"523400";"3280";"78071.6"
"48291879000";"523400";"3280";"78073.2"
"48293214000";"523400";"3280";"78075.5"
"48294295000";"523400";"3280";"78077.5"
"48295380000";"523400";"3280";"78079.5"
"48296459000";"523400";"3280";"78081.1"
"48297538000";"523400";"3280";"78083.0"
"48298873000";"523400";"3280";"78085.4"
"48299953000";"523400";"3280";"78087.3"
"48301032000";"523400";"3280";"78088.9"
"48302112000";"523400";"3280";"78090.9"
"48303191000";"523400";"3280";"78092.9"
"48304526000";"523400";"3280";"78095.2"
"48305611000";"523400";"3280";"78096.8"
"48306690000";"523400";"3280";"78098.7"
"48307770000";"523400";"3280";"78100.7"
"48308855000";"523400";"3280";"78102.7"
"48310190000";"523400";"3280";"78104.6"
"48311269000";"523400";"3280";"78106.6"
"48312350000";"523400";"3280";"78108.6"
"48313429000";"523400";"3280";"78110.5"
"48314508000";"523400";"3280";"78112.1"
"48315848000";"518700";"3280";"78114.5"
"48316928000";"518700";"3280";"78116.4"
"48318008000";"518700";"3280";"78118.4"
"48319088000";"518700";"3280";"78120.0"
"48320168000";"518700";"3280";"78121.9"
"48321503000";"518700";"3280";"78124.3"
"48322583000";"518700";"3280";"78125.9"
"48323662000";"518700";"3280";"78127.8"
"48324747000";"518700";"3280";"78129.8"
"48325827000";"518700";"3280";"78131.8"
"48327162000";"518700";"3280";"78134.1"
"48328241000";"518700";"3280";"78135.7"
"48329320000";"518700";"3280";"78137.7"
"48330399000";"518700";"3280";"78139.6"
"48331479000";"518700";"3280";"78141.2"
"48332813000";"518700";"3280";"78143.6"
"48333893000";"518700";"3280";"78145.5"
"48334978000";"518700";"3280";"78147.5"
"48336058000";"518700";"3281";"78149.5"
"48337138000";"518700";"3281";"78151.0"
"48338473000";"518700";"3281";"78153.4"
"48339553000";"518700";"3281";"78155.4"
"48340633000";"518700";"3281";"78156.9"
"48341712000";"518700";"3281";"78158.9"
"48342792000";"518700";"3281";"78160.9"
"48344127000";"518700";"3281";"78163.2"
"48345212000";"523400";"3281";"78165.2"
"48346292000";"523400";"3281";"78166.8"
"48347372000";"523400";"3281";"78168.7"
"48348452000";"523400";"3281";"78170.7"
"48349787000";"523400";"3281";"78172.6"
"48350872000";"523400";"3281";"78174.6"
"48351952000";"523400";"3281";"78176.6"
"48353031000";"523400";"3281";"78178.6"
"48354111000";"523400";"3281";"78180.5"
"48355451000";"523400";"3281";"78182.5"
"48356530000";"523400";"3281";"78184.4"
"48357609000";"523400";"3281";"78186.4"
"48358689000";"523400";"3281";"78188.4"
"48359769000";"523400";"3281";"78190.0"
"48361104000";"523400";"3281";"78192.3"
"48362184000";"523400";"3281";"78194.3"
"48363263000";"523400";"3281";"78196.3"
"48364343000";"523400";"3281";"78197.8"
"48365428000";"523400";"3281";"78199.8"
"48366763000";"523400";"3281";"78202.1"
"48367842000";"523400";"3281";"78204.1"
"48368922000";"523400";"3281";"78205.7"
"48370002000";"523400";"3281";"78207.6"
"48371081000";"523400";"3281";"78209.6"
"48372416000";"523400";"3281";"78212.0"
"48373495000";"523400";"3281";"78213.5"
"48374576000";"519300";"3281";"78215.5"
"48375661000";"519300";"3281";"78217.5"
"48376740000";"519300";"3281";"78219.4"
"48378075000";"519300";"3281";"78221.4"
"48379154000";"519300";"3281";"78223.4"
"48380234000";"519300";"3281";"78225.3"
"48381314000";"519300";"3281";"78227.3"
"48382393000";"519300";"3281";"78228.9"
"48383728000";"519300";"3281";"78231.2"
"48384814000";"519300";"3281";"78233.2"
"48385893000";"519300";"3281";"78235.2"
"48386973000";"519300";"3281";"78237.1"
"48388052000";"519300";"3280";"78238.7"
"48389387000";"519300";"3280";"78241.1"
"48390467000";"519300";"3280";"78243.0"
"48391547000";"519300";"3281";"78244.6"
"48392631000";"519300";"3280";"78246.6"
"48393712000";"519300";"3280";"78248.5"
"48395052000";"519300";"3280";"78250.9"
"48396132000";"519300";"3280";"78252.9"
"48397212000";"519300";"3280";"78254.4"
"48398292000";"519300";"3280";"78256.4"
"48399371000";"519300";"3280";"78258.4"
"48400706000";"519300";"3280";"78260.3"
"48401785000";"519300";"3280";"78262.3"
"48402864000";"519300";"3280";"78264.3"
"48403944000";"523400";"3280";"78266.2"
"48405029000";"523400";"3280";"78268.2"
"48406365000";"523400";"3280";"78270.2"
"48407444000";"523400";"3280";"78272.1"
"48408524000";"523400";"3280";"78274.1"
"48409604000";"523400";"3280";"78276.1"
"48410685000";"523400";"3280";"78277.6"
"48412019000";"523400";"3280";"78280.0"
"48413099000";"523400";"3280";"78282.0"
"48414178000";"523400";"3280";"78283.9"
"48415263000";"523400";"3280";"78285.5"
"48416343000";"523400";"3280";"78287.5"
"48417678000";"523400";"3280";"78289.8"
"48418758000";"523400";"3280";"78291.8"
"48419838000";"523400";"3280";"78293.4"
"48420918000";"523400";"3280";"78295.3"
"48421997000";"523400";"3280";"78297.3"
"48423332000";"523400";"3280";"78299.6"
"48424411000";"523400";"3280";"78301.2"
"48425497000";"523400";"3280";"78303.2"
"48426577000";"523400";"3281";"78305.2"
"48427657000";"523400";"3281";"78307.1"
"48428992000";"523400";"3281";"78309.5"
"48430072000";"523400";"3281";"78311.0"
"48431151000";"523400";"3281";"78313.0"
"48432231000";"523400";"3281";"78315.0"
"48433310000";"519200";"3281";"78316.5"
"48434655000";"519200";"3281";"78318.9"
"48435735000";"519200";"3281";"78320.9"
"48436814000";"519200";"3281";"78322.8"
"48437894000";"519200";"3281";"78324.8"
"48438973000";"519200";"3281";"78326.4"
"48440308000";"519200";"3281";"78328.7"
"48441387000";"519200";"3281";"78330.7"
"48442467000";"519200";"3281";"78332.3"
"48443547000";"519200";"3281";"78334.2"
"48444633000";"519200";"3281";"78336.2"
"48445967000";"519200";"3281";"78338.6"
"48447047000";"519200";"3281";"78340.5"
"48448126000";"519200";"3280";"78342.1"
"48449205000";"519200";"3280";"78344.1"
"48450285000";"519200";"3281";"78346.0"
"48451620000";"519200";"3281";"78348.4"
"48452700000";"519200";"3281";"78350.0"
"48453780000";"519200";"3281";"78351.9"
"48454866000";"519200";"3281";"78353.9"
"48455945000";"519200";"3281";"78355.9"
"48457280000";"519200";"3281";"78357.8"
"48458359000";"519200";"3281";"78359.8"
"48459440000";"519200";"3281";"78361.8"
"48460519000";"519200";"3281";"78363.7"
"48461599000";"519200";"3281";"78365.3"
"48462934000";"522900";"3281";"78367.7"
"48464014000";"522900";"3281";"78369.6"
"48465100000";"522900";"3281";"78371.6"
"48466179000";"522900";"3281";"78373.2"
"48467259000";"522900";"3281";"78375.1"
"48468594000";"522900";"3281";"78377.5"
"48469673000";"522900";"3281";"78379.5"
"48470753000";"522900";"3281";"78381.0"
"48471833000";"522900";"3281";"78383.0"
"48472912000";"522900";"3281";"78385.0"
"48474247000";"522900";"3281";"78386.9"
"48475333000";"522900";"3281";"78388.9"
"48476417000";"522900";"3281";"78390.9"
"48477497000";"522900";"3281";"78392.8"
"48478577000";"522900";"3281";"78394.8"
"48479911000";"522900";"3281";"78396.7"
"48480990000";"522900";"3281";"78398.7"
"48482071000";"522900";"3281";"78400.7"
"48483150000";"522900";"3281";"78402.7"
"48484229000";"522900";"3281";"78404.2"
"48485570000";"522900";"3281";"78406.6"
"48486651000";"522900";"3281";"78408.5"
"48487730000";"522900";"3281";"78410.5"
"48488811000";"522900";"3281";"78412.5"
"48489890000";"522900";"3281";"78414.1"
"48491226000";"522900";"3281";"78416.4"
"48492305000";"523300";"3281";"78418.4"
"48493385000";"523300";"3281";"78420.4"
"48494464000";"523300";"3281";"78421.9"
"48495549000";"523300";"3281";"78423.9"
"48496884000";"523300";"3281";"78426.2"
"48497963000";"523300";"3281";"78428.2"
"48499044000";"523300";"3281";"78429.8"
"48500123000";"523300";"3281";"78431.7"
"48501202000";"523300";"3281";"78433.7"
"48502537000";"523300";"3281";"78436.1"
"48503616000";"523300";"3281";"78437.6"
"48504702000";"523300";"3281";"78439.6"
"48505781000";"523300";"3281";"78441.6"
"48506861000";"523300";"3281";"78443.1"
"48508196000";"523300";"3281";"78445.5"
"48509276000";"523300";"3281";"78447.5"
"48510355000";"523300";"3282";"78449.4"
"48511435000";"523300";"3282";"78451.4"
"48512514000";"523300";"3281";"78453.0"
"48513849000";"523300";"3281";"78455.3"
"48514933000";"523300";"3281";"78457.3"
"48516014000";"523300";"3282";"78458.9"
"48517094000";"523300";"3281";"78460.8"
"48518178000";"523300";"3281";"78462.8"
"48519513000";"523300";"3281";"78465.2"
"48520593000";"523300";"3281";"78467.1"
"48521673000";"519200";"3281";"78468.7"
"48522752000";"519200";"3281";"78470.7"
"48523831000";"519200";"3281";"78472.6"
"48525172000";"519200";"3282";"78474.6"
"48526252000";"519200";"3282";"78476.6"
"48527332000";"519200";"3281";"78478.5"
"48528412000";"519200";"3281";"78480.5"
"48529492000";"519200";"3281";"78482.5"
"48530827000";"519200";"3281";"78484.4"
"48531907000";"519200";"3281";"78486.4"
"48532986000";"519200";"3281";"78488.4"
"48534065000";"519200";"3281";"78489.9"
"48535149000";"519200";"3281";"78491.9"
"48536484000";"519200";"3281";"78494.3"
"48537563000";"519200";"3281";"78496.2"
"48538643000";"519200";"3281";"78498.2"
"48539723000";"519200";"3281";"78499.8"
"48540803000";"519200";"3281";"78501.7"
"48542138000";"519200";"3281";"78504.1"
"48543218000";"519200";"3281";"78505.7"
"48544297000";"519200";"3281";"78507.6"
"48545382000";"519200";"3281";"78509.6"
"48546462000";"519200";"3281";"78511.6"
"48547797000";"519200";"3281";"78513.5"
"48548877000";"519200";"3281";"78515.5"
"48549956000";"519200";"3281";"78517.5"
"48551035000";"523500";"3281";"78519.4"
"48552115000";"523500";"3281";"78521.0"
"48553451000";"523500";"3281";"78523.3"
"48554530000";"523500";"3281";"78525.3"
"48555616000";"523500";"3281";"78527.3"
"48556695000";"523500";"3281";"78528.8"
"48557776000";"523500";"3281";"78530.8"
"48559111000";"523500";"3281";"78533.2"
"48560195000";"523500";"3281";"78535.1"
"48561274000";"523500";"3281";"78536.7"
"48562354000";"523500";"3281";"78538.7"
"48563433000";"523500";"3280";"78540.6"
"48564773000";"523500";"3280";"78543.0"
"48565853000";"523500";"3280";"78544.6"
"48566932000";"523500";"3280";"78546.5"
"48568012000";"523500";"3280";"78548.5"
"48569091000";"523500";"3280";"78550.5"
"48570425000";"523500";"3280";"78552.4"
"48571505000";"523500";"3280";"78554.4"
"48572585000";"523500";"3280";"78556.4"
"48573664000";"523500";"3280";"78558.3"
"48574749000";"523500";"3280";"78559.9"
"48576084000";"523500";"3280";"78562.3"
"48577164000";"523500";"3280";"78564.2"
"48578244000";"523500";"3280";"78566.2"
"48579323000";"523500";"3280";"78567.8"
"48580402000";"519200";"3280";"78569.7"
"48581738000";"519200";"3280";"78572.1"
"48582818000";"519200";"3280";"78574.1"
"48583897000";"519200";"3280";"78575.6"
"48584982000";"519200";"3280";"78577.6"
"48586062000";"519200";"3280";"78579.6"
"48587397000";"519200";"3280";"78581.9"
"48588477000";"519200";"3280";"78583.5"
"48589556000";"519200";"3280";"78585.5"
"48590637000";"519200";"3280";"78587.4"
"48591716000";"519200";"3280";"78589.4"
"48593051000";"519200";"3280";"78591.4"
"48594130000";"519200";"3280";"78593.3"
"48595216000";"519200";"3280";"78595.3"
"48596295000";"519200";"3281";"78597.3"
"48597376000";"519200";"3281";"78598.8"
"48598711000";"519200";"3280";"78601.2"
"48599791000";"519200";"3281";"78603.2"
"48600871000";"519200";"3280";"78604.7"
"48601956000";"519200";"3280";"78606.7"
"48603035000";"519200";"3280";"78608.7"
"48604370000";"519200";"3281";"78611.0"
"48605455000";"519200";"3281";"78613.0"
"48606535000";"519200";"3281";"78614.6"
"48607615000";"519200";"3281";"78616.5"
"48608695000";"519200";"3281";"78618.5"
"48610030000";"518600";"3280";"78620.4"
"48611109000";"518600";"3280";"78622.4"
"48612189000";"518600";"3280";"78624.4"
"48613269000";"518600";"3280";"78626.4"
"48614349000";"518600";"3281";"78628.3"
"48615689000";"518600";"3280";"78630.3"
"48616769000";"518600";"3280";"78632.2"
"48617850000";"518600";"3280";"78634.2"
"48618930000";"518600";"3281";"78635.8"
"48620009000";"518600";"3281";"78637.7"
"48621344000";"518600";"3281";"78640.1"
"48622423000";"518600";"3281";"78642.1"
"48623503000";"518600";"3281";"78644.0"
"48624582000";"518600";"3281";"78645.6"
"48625667000";"518600";"3281";"78647.6"
"48627001000";"518600";"3281";"78649.9"
"48628080000";"518600";"3281";"78651.5"
"48629161000";"518600";"3281";"78653.5"
"48630240000";"518600";"3281";"78655.4"
"48631320000";"518600";"3281";"78657.4"
"48632655000";"518600";"3281";"78659.8"
"48633734000";"518600";"3281";"78661.3"
"48634819000";"518600";"3281";"78663.3"
"48635899000";"518600";"3281";"78665.3"
"48636978000";"518600";"3281";"78667.2"
"48638312000";"518600";"3281";"78669.2"
"48639392000";"523500";"3281";"78671.2"
"48640471000";"523500";"3281";"78673.1"
"48641551000";"523500";"3281";"78675.1"
"48642631000";"523500";"3281";"78676.7"
"48643971000";"523500";"3281";"78679.0"
"48645056000";"523500";"3281";"78681.0"
"48646136000";"523500";"3281";"78683.0"
"48647215000";"523500";"3281";"78684.5"
"48648295000";"523500";"3281";"78686.5"
"48649630000";"523500";"3281";"78688.9"
"48650710000";"523500";"3281";"78690.4"
"48651790000";"523500";"3280";"78692.4"
"48652869000";"523500";"3280";"78694.4"
"48653949000";"523500";"3280";"78696.3"
"48655290000";"523500";"3281";"78698.3"
"48656369000";"523500";"3281";"78700.3"
"48657447000";"523500";"3281";"78702.2"
"48658527000";"523500";"3281";"78704.2"
"48659607000";"523500";"3281";"78705.8"
"48660942000";"523500";"3281";"78708.1"
"48662021000";"523500";"3280";"78710.1"
"48663102000";"523500";"3281";"78712.1"
"48664181000";"523500";"3281";"78713.6"
"48665267000";"523500";"3281";"78715.6"
"48666602000";"523500";"3281";"78717.9"
"48667682000";"523500";"3281";"78719.9"
"48668762000";"519100";"3281";"78721.5"
"48669842000";"519100";"3281";"78723.5"
"48670922000";"519100";"3281";"78725.4"
"48672256000";"519100";"3281";"78727.8"
"48673335000";"519100";"3281";"78729.3"
"48674415000";"519100";"3281";"78731.3"
"48675501000";"519100";"3281";"78733.3"
"48676580000";"519100";"3281";"78735.3"
"48677916000";"519100";"3281";"78737.2"
"48678996000";"519100";"3281";"78739.2"
"48680076000";"519100";"3281";"78741.1"
"48681156000";"519100";"3281";"78743.1"
"48682235000";"519100";"3281";"78744.7"
"48683570000";"519100";"3281";"78747.0"
"48684656000";"519100";"3281";"78749.0"
"48685741000";"519100";"3281";"78751.0"
"48686820000";"519100";"3281";"78752.5"
"48687900000";"519100";"3281";"78754.5"
"48689234000";"519100";"3280";"78756.9"
"48690315000";"519100";"3281";"78758.8"
"48691394000";"519100";"3280";"78760.4"
"48692474000";"519100";"3280";"78762.4"
"48693553000";"519100";"3280";"78764.3"
"48694894000";"519100";"3281";"78766.7"
"48695974000";"519100";"3281";"78768.3"
"48697053000";"519100";"3280";"78770.2"
"48698133000";"523300";"3280";"78772.2"
"48699213000";"523300";"3280";"78774.2"
"48700548000";"523300";"3280";"78776.1"
"48701627000";"523300";"3280";"78778.1"
"48702707000";"523300";"3280";"78780.1"
"48703787000";"523300";"3280";"78782.0"
"48704872000";"523300";"3280";"78783.6"
"48706208000";"523300";"3280";"78786.0"
"48707286000";"523300";"3280";"78787.9"
"48708366000";"523300";"3280";"78789.9"
"48709445000";"523300";"3280";"78791.5"
"48710526000";"523300";"3280";"78793.4"
"48711860000";"523300";"3280";"78795.8"
"48712941000";"523300";"3280";"78797.8"
"48714020000";"523300";"3280";"78799.3"
"48715106000";"523300";"3280";"78801.3"
"48716185000";"523300";"3280";"78803.3"
"48717519000";"523300";"3281";"78805.6"
"48718599000";"523300";"3280";"78807.2"
"48719678000";"523300";"3280";"78809.2"
"48720757000";"523300";"3280";"78811.1"
"48721837000";"523300";"3280";"78813.1"
"48723172000";"523300";"3280";"78815.0"
"48724252000";"523300";"3280";"78817.0"
"48725337000";"523300";"3280";"78819.0"
"48726416000";"523300";"3280";"78821.0"
"48727497000";"519300";"3280";"78822.5"
"48728837000";"519300";"3280";"78824.9"
"48729916000";"519300";"3280";"78826.8"
"48730996000";"519300";"3280";"78828.8"
"48732076000";"519300";"3280";"78830.4"
"48733156000";"519300";"3280";"78832.4"
"48734491000";"519300";"3280";"78834.7"
"48735576000";"519300";"3281";"78836.7"
"48736656000";"519300";"3280";"78838.2"
"48737735000";"519300";"3280";"78840.2"
"48738814000";"519300";"3280";"78842.2"
"48740150000";"519300";"3280";"78844.5"
"48741230000";"519300";"3280";"78846.1"
"48742309000";"519300";"3280";"78848.1"
"48743389000";"519300";"3280";"78850.0"
"48744468000";"519300";"3280";"78852.0"
"48745808000";"519300";"3280";"78854.0"
"48746889000";"519300";"3280";"78855.9"
"48747967000";"519300";"3280";"78857.9"
"48749047000";"519300";"3280";"78859.9"
"48750126000";"519300";"3280";"78861.4"
"48751461000";"519300";"3280";"78863.8"
"48752540000";"519300";"3280";"78865.8"
"48753620000";"519300";"3280";"78867.7"
"48754705000";"519300";"3281";"78869.3"
"48755784000";"519300";"3281";"78871.3"
"48757119000";"522900";"3281";"78873.6"
"48758199000";"522900";"3281";"78875.6"
"48759280000";"522900";"3281";"78877.2"
"48760359000";"522900";"3281";"78879.1"
"48761438000";"522900";"3280";"78881.1"
"48762773000";"522900";"3280";"78883.5"
"48763853000";"522900";"3280";"78885.0"
"48764938000";"522900";"3280";"78887.0"
"48766017000";"522900";"3280";"78889.0"
"48767097000";"522900";"3280";"78890.9"
"48768432000";"522900";"3280";"78892.9"
"48769521000";"522900";"3280";"78894.9"
"48770601000";"522900";"3280";"78896.8"
"48771681000";"522900";"3280";"78898.8"
"48772761000";"522900";"3280";"78900.4"
"48774096000";"522900";"3280";"78902.7"
"48775180000";"522900";"3280";"78904.7"
"48776260000";"522900";"3280";"78906.7"
"48777339000";"522900";"3280";"78908.2"
"48778419000";"522900";"3280";"78910.2"
"48779753000";"522900";"3280";"78912.6"
"48780832000";"522900";"3280";"78914.5"
"48781913000";"522900";"3280";"78916.1"
"48782992000";"522900";"3280";"78918.1"
"48784071000";"522900";"3280";"78920.0"
"48785412000";"522900";"3280";"78922.0"
"48786492000";"519100";"3280";"78924.0"
"48787572000";"519100";"3280";"78925.9"
"48788651000";"519100";"3280";"78927.9"
"48789732000";"519100";"3280";"78929.9"
"48791067000";"519100";"3280";"78931.8"
"48792146000";"519100";"3280";"78933.8"
"48793226000";"519100";"3280";"78935.8"
"48794306000";"519100";"3280";"78937.3"
"48795391000";"519100";"3280";"78939.3"
"48796727000";"519100";"3280";"78941.6"
"48797806000";"519100";"3280";"78943.6"
"48798886000";"519100";"3281";"78945.6"
"48799966000";"519100";"3281";"78947.1"
"48801046000";"519100";"3281";"78949.1"
"48802381000";"519100";"3281";"78951.5"
"48803460000";"519100";"3281";"78953.0"
"48804540000";"519100";"3281";"78955.0"
"48805625000";"519100";"3281";"78957.0"
"48806705000";"519100";"3281";"78958.9"
"48808040000";"519100";"3281";"78961.3"
"48809120000";"519100";"3281";"78962.9"
"48810201000";"519100";"3281";"78964.8"
"48811280000";"519100";"3281";"78966.8"
"48812365000";"519100";"3281";"78968.4"
"48813700000";"519100";"3280";"78970.7"
"48814786000";"519100";"3280";"78972.7"
"48815865000";"523300";"3280";"78974.7"
"48816945000";"523300";"3281";"78976.2"
"48818025000";"523300";"3281";"78978.2"
"48819361000";"523300";"3281";"78980.6"
"48820441000";"523300";"3281";"78982.5"
"48821520000";"523300";"3281";"78984.1"
"48822599000";"523300";"3281";"78986.1"
"48823678000";"523300";"3281";"78988.0"
"48825019000";"523300";"3281";"78990.4"
"48826098000";"523300";"3281";"78992.0"
"48827178000";"523300";"3281";"78993.9"
"48828258000";"523300";"3281";"78995.9"
"48829337000";"523300";"3281";"78997.9"
"48830672000";"523300";"3281";"78999.8"
"48831752000";"523300";"3281";"79001.8"
"48832832000";"523300";"3281";"79003.8"
"48833912000";"523300";"3281";"79005.7"
"48834997000";"523300";"3281";"79007.3"
"48836333000";"523300";"3281";"79009.7"
"48837412000";"523300";"3281";"79011.6"
"48838491000";"523300";"3281";"79013.6"
"48839572000";"523300";"3281";"79015.6"
"48840652000";"523300";"3281";"79017.1"
"48841987000";"523300";"3281";"79019.5"
"48843067000";"523300";"3281";"79021.5"
"48844147000";"523300";"3281";"79023.4"
"48845232000";"519200";"3281";"79025.0"
"48846311000";"519200";"3281";"79027.0"
"48847646000";"519200";"3281";"79029.3"
"48848727000";"519200";"3281";"79031.3"
"48849806000";"519200";"3281";"79032.9"
"48850886000";"519200";"3281";"79034.8"
"48851966000";"519200";"3281";"79036.8"
"48853301000";"519200";"3281";"79039.1"
"48854386000";"519200";"3281";"79040.7"
"48855471000";"519200";"3281";"79042.7"
"48856551000";"519200";"3281";"79044.7"
"48857630000";"519200";"3281";"79046.6"
"48858965000";"519200";"3281";"79048.6"
"48860045000";"519200";"3281";"79050.5"
"48861124000";"519200";"3281";"79052.5"
