Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"45291964000","168300","3280","38140.2"
"45292821000","168300","3281","38141.0"
"45293815000","168300","3280","38141.4"
"45294672000","168300","3280","38141.7"
"45295666000","168300","3280","38142.5"
"45296779000","168300","3280","38142.8"
"45297772000","168300","3280","38143.6"
"45298631000","168300","3280","38144.0"
"45299625000","168300","3280","38144.7"
"45300489000","168300","3280","38145.1"
"45301738000","168300","3280","38145.9"
"45302596000","168300","3280","38146.2"
"45303589000","168300","3280","38147.0"
"45304448000","168300","3280","38147.3"
"45305442000","168300","3280","38148.1"
"45306556000","168300","3280","38148.5"
"45307598000","168300","3280","38149.2"
"45308457000","168300","3281","38149.6"
"45309450000","168300","3281","38150.4"
"45310308000","168300","3281","38150.7"
"45311563000","168300","3281","38151.5"
"45312422000","168300","3281","38151.8"
"45313415000","168300","3281","38152.2"
"45314273000","168300","3281","38153.0"
"45315266000","168300","3281","38153.3"
"45316379000","168300","3281","38154.1"
"45317371000","168300","3281","38154.4"
"45318229000","168300","3281","38155.2"
"45319222000","168300","3281","38155.6"
"45320080000","168300","3281","38155.9"
"45321335000","168300","3281","38156.7"
"45322192000","168300","3280","38157.0"
"45323186000","168300","3280","38157.8"
"45324044000","168300","3280","38158.2"
"45325038000","168300","3280","38158.9"
"45326151000","168300","3280","38159.3"
"45327145000","168300","3281","38160.1"
"45328003000","168300","3281","38160.4"
"45328996000","168300","3281","38161.2"
"45329854000","168300","3281","38161.5"
"45331109000","168300","3281","38162.3"
"45331968000","168300","3281","38162.7"
"45332962000","168300","3281","38163.4"
"45333820000","168300","3281","38163.8"
"45334814000","168300","3281","38164.1"
"45335926000","168300","3281","38164.9"
"45336919000","168300","3281","38165.7"
"45337999000","168300","3281","38167.2"
"45339079000","168300","3281","38168.8"
"45340158000","168300","3281","38170.4"
"45341498000","168300","3281","38172.4"
"45342576000","168300","3280","38173.9"
"45343655000","168300","3280","38175.5"
"45344734000","168300","3280","38177.1"
"45345814000","168300","3281","38178.7"
"45347148000","168300","3281","38180.6"
"45348227000","168300","3281","38182.2"
"45349307000","168300","3281","38184.2"
"45350391000","168300","3281","38185.8"
"45351475000","235000","3281","38187.3"
"45352810000","235000","3281","38189.3"
"45353889000","235000","3281","38190.9"
"45354968000","235000","3281","38192.4"
"45356047000","235000","3281","38194.0"
"45357127000","235000","3281","38195.6"
"45358462000","235000","3281","38197.6"
"45359541000","235000","3281","38199.1"
"45360627000","235000","3281","38200.7"
"45361707000","235000","3281","38202.3"
"45362786000","235000","3281","38203.9"
"45364063000","235000","3281","38205.8"
"45365200000","235000","3281","38207.4"
"45366279000","235000","3280","38209.0"
"45367358000","235000","3280","38210.6"
"45368439000","235000","3281","38212.5"
"45369715000","235000","3281","38214.1"
"45370858000","235000","3281","38216.1"
"45371937000","235000","3281","38217.7"
"45373017000","235000","3281","38219.2"
"45374096000","235000","3281","38220.8"
"45375431000","235000","3281","38222.8"
"45376511000","235000","3281","38224.3"
"45377591000","235000","3281","38225.9"
"45378670000","235000","3281","38227.5"
"45379749000","235000","3281","38229.1"
"45381089000","235000","3281","38231.0"
"45382169000","235000","3281","38232.6"
"45383249000","235000","3281","38234.2"
"45384329000","235000","3281","38235.8"
"45385408000","446600","3281","38237.3"
"45386743000","446600","3281","38239.3"
"45387822000","446600","3281","38240.9"
"45388902000","446600","3281","38242.9"
"45389982000","446600","3281","38244.4"
"45391067000","446600","3281","38246.0"
"45392348000","446600","3281","38248.0"
"45393485000","446600","3281","38249.6"
"45394564000","446600","3281","38251.1"
"45395643000","446600","3281","38252.7"
"45396723000","446600","3281","38254.3"
"45398058000","446600","3281","38256.2"
"45399136000","446600","3281","38257.8"
"45400216000","446600","3281","38259.4"
"45401300000","446600","3281","38261.0"
"45402379000","446600","3281","38262.5"
"45403714000","446600","3281","38264.5"
"45404793000","446600","3281","38266.5"
"45405872000","446600","3281","38268.1"
"45406952000","446600","3281","38269.6"
"45408031000","446600","3281","38271.2"
"45409366000","446600","3281","38273.2"
"45410445000","446600","3281","38274.8"
"45411531000","446600","3281","38276.3"
"45412610000","446600","3281","38277.9"
"45413690000","446600","3281","38279.5"
"45415024000","446600","3281","38281.4"
"45416104000","446600","3281","38283.0"
"45417182000","446600","3281","38284.6"
"45418262000","450400","3281","38286.2"
"45419342000","450400","3281","38287.7"
"45420682000","450400","3281","38289.7"
"45421761000","450400","3281","38291.3"
"45422841000","450400","3281","38293.3"
"45423920000","450400","3281","38294.8"
"45424998000","450400","3281","38296.4"
"45426333000","450400","3281","38298.4"
"45427412000","450400","3281","38300.0"
"45428491000","450400","3281","38301.5"
"45429571000","450400","3281","38303.1"
"45430656000","450400","3281","38304.7"
"45431991000","450400","3281","38306.7"
"45433070000","450400","3281","38308.2"
"45434154000","450400","3281","38309.8"
"45435234000","450400","3281","38311.4"
"45436313000","450400","3281","38313.0"
"45437647000","450400","3281","38314.9"
"45438726000","450400","3281","38316.5"
"45439806000","450400","3281","38318.5"
"45440890000","450400","3281","38320.1"
"45441970000","450400","3281","38321.6"
"45443305000","450400","3281","38323.6"
"45444384000","450400","3281","38325.2"
"45445463000","450400","3281","38326.7"
"45446543000","450400","3281","38328.3"
"45447623000","450400","3281","38329.9"
"45448956000","450400","3280","38331.9"
"45450035000","450400","3280","38333.4"
"45451120000","450400","3280","38335.0"
"45452199000","450400","3280","38336.6"
"45453278000","450400","3280","38338.2"
"45454613000","450400","3280","38340.1"
"45455693000","450400","3280","38341.7"
"45456773000","450400","3280","38343.7"
"45457852000","450400","3281","38345.3"
"45458931000","450400","3281","38346.8"
"45460265000","450400","3281","38348.8"
"45461350000","450400","3281","38350.4"
"45462429000","450400","3281","38352.0"
"45463509000","450400","3281","38353.5"
"45464588000","450400","3281","38355.1"
"45465923000","450400","3280","38357.1"
"45467002000","450400","3280","38358.6"
"45468082000","450400","3280","38360.2"
"45469161000","450400","3280","38361.8"
"45470240000","450400","3280","38363.4"
"45471580000","450400","3280","38365.3"
"45472659000","450400","3280","38366.9"
"45473739000","450400","3280","38368.5"
"45474818000","450400","3281","38370.5"
"45475903000","450400","3281","38372.0"
"45477238000","450400","3281","38374.0"
"45478317000","450400","3281","38375.6"
"45479397000","450400","3281","38377.2"
"45480482000","450400","3281","38378.7"
"45481562000","450400","3281","38380.3"
"45482896000","450400","3281","38382.3"
"45483976000","450400","3281","38383.8"
"45485054000","450400","3280","38385.4"
"45486133000","450400","3280","38387.0"
"45487212000","450400","3280","38388.6"
"45488547000","450400","3280","38390.5"
"45489626000","450400","3280","38392.1"
"45490711000","450400","3281","38394.1"
"45491790000","450400","3281","38395.7"
"45492869000","450400","3281","38397.2"
"45494203000","450400","3281","38399.2"
"45495282000","450400","3281","38400.8"
"45496361000","450400","3281","38402.4"
"45497441000","450400","3281","38403.9"
"45498520000","450400","3281","38405.5"
"45499856000","450400","3281","38407.5"
"45500940000","450400","3281","38409.1"
"45502020000","450400","3281","38410.6"
"45503099000","450400","3281","38412.2"
"45504178000","450400","3281","38413.8"
"45505513000","450400","3281","38415.7"
"45506592000","450400","3281","38417.3"
"45507671000","450400","3281","38418.9"
"45508751000","450400","3281","38420.9"
"45509831000","450400","3281","38422.5"
"45511171000","450400","3281","38424.0"
"45512250000","450400","3281","38426.0"
"45513330000","450400","3281","38427.6"
"45514409000","450400","3281","38429.1"
"45515488000","450400","3281","38430.7"
"45516764000","451400","3281","38432.7"
"45517906000","451400","3281","38434.3"
"45518986000","451400","3281","38435.8"
"45520066000","451400","3281","38437.4"
"45521151000","451400","3281","38439.0"
"45522486000","451400","3281","38441.0"
"45523565000","451400","3281","38442.5"
"45524645000","451400","3281","38444.1"
"45525725000","451400","3281","38445.7"
"45526804000","451400","3281","38447.2"
"45528139000","451400","3281","38449.2"
"45529218000","451400","3281","38450.8"
"45530297000","451400","3281","38452.8"
"45531381000","451400","3281","38454.3"
"45532460000","451400","3281","38455.9"
"45533795000","451400","3281","38457.9"
"45534874000","451400","3281","38459.5"
"45535954000","451400","3281","38461.0"
"45537033000","451400","3281","38462.6"
"45538113000","451400","3281","38464.2"
"45539447000","451400","3281","38466.2"
"45540531000","451400","3281","38467.7"
"45541611000","451400","3281","38469.3"
"45542691000","451400","3281","38470.9"
"45543771000","451400","3281","38472.5"
"45545106000","451400","3281","38474.4"
"45546185000","451400","3281","38476.0"
"45547264000","451400","3281","38477.6"
"45548343000","451400","3281","38479.1"
"45549422000","451400","3281","38481.1"
"45550762000","445700","3281","38482.7"
"45551842000","445700","3281","38484.7"
"45552921000","445700","3281","38486.2"
"45554000000","445700","3281","38487.8"
"45555079000","445700","3281","38489.4"
"45556414000","445700","3281","38491.4"
"45557493000","445700","3281","38492.9"
"45558573000","445700","3281","38494.5"
"45559657000","445700","3281","38496.1"
"45560743000","445700","3281","38497.7"
"45562077000","445700","3281","38499.6"
"45563157000","445700","3281","38501.2"
"45564236000","445700","3281","38502.8"
"45565315000","445700","3281","38504.4"
"45566394000","445700","3281","38505.9"
"45567730000","445700","3281","38507.9"
"45568809000","445700","3281","38509.5"
"45569888000","445700","3281","38511.5"
"45570973000","445700","3281","38513.0"
"45572051000","445700","3281","38514.6"
"45573387000","445700","3281","38516.6"
"45574466000","445700","3281","38518.1"
"45575545000","445700","3281","38519.7"
"45576625000","445700","3281","38521.3"
"45577704000","445700","3281","38522.9"
"45579039000","445700","3281","38524.8"
"45580119000","445700","3281","38526.4"
"45581203000","445700","3281","38528.0"
"45582282000","445700","3281","38529.6"
"45583361000","445700","3281","38531.1"
"45584695000","450200","3281","38533.1"
"45585775000","450200","3281","38534.7"
"45586854000","450200","3281","38536.3"
"45587933000","450200","3281","38538.2"
"45589013000","450200","3281","38539.8"
"45590348000","450200","3281","38541.8"
"45591433000","450200","3281","38543.3"
"45592512000","450200","3281","38544.9"
"45593591000","450200","3281","38546.5"
"45594671000","450200","3281","38548.1"
"45596005000","450200","3281","38550.0"
"45597085000","450200","3281","38551.6"
"45598165000","450200","3281","38553.2"
"45599244000","450200","3281","38554.8"
"45600323000","450200","3281","38556.3"
"45601668000","450200","3281","38558.3"
"45602747000","450200","3281","38559.9"
"45603827000","450200","3281","38561.5"
"45604907000","450200","3281","38563.4"
"45605986000","450200","3281","38565.0"
"45607320000","450200","3281","38567.0"
"45608399000","450200","3281","38568.6"
"45609478000","450200","3281","38570.1"
"45610563000","450200","3281","38571.7"
"45611643000","450200","3281","38573.3"
"45612977000","450200","3281","38575.2"
"45614057000","450200","3281","38576.8"
"45615136000","450200","3281","38578.4"
"45616216000","450200","3281","38580.0"
"45617296000","450200","3281","38581.5"
"45618630000","450200","3281","38583.5"
"45619709000","450200","3281","38585.1"
"45620795000","450200","3281","38586.7"
"45621874000","450200","3281","38588.6"
"45622953000","450200","3281","38590.2"
"45624287000","450200","3281","38592.2"
"45625367000","450200","3281","38593.8"
"45626446000","450200","3281","38595.3"
"45627525000","450200","3281","38596.9"
"45628604000","450200","3281","38598.5"
"45629939000","450200","3281","38600.5"
"45631025000","450200","3281","38602.0"
"45632104000","450200","3281","38603.6"
"45633183000","450200","3280","38605.2"
"45634263000","450200","3280","38606.8"
"45635598000","450200","3280","38608.7"
"45636677000","450200","3280","38610.3"
"45637756000","450200","3280","38611.9"
"45638835000","450200","3281","38613.9"
"45639915000","450200","3281","38615.4"
"45641255000","450200","3281","38617.4"
"45642335000","450200","3281","38619.0"
"45643419000","450200","3281","38620.5"
"45644498000","450200","3281","38622.1"
"45645578000","450200","3281","38623.7"
"45646914000","450200","3281","38625.7"
"45647993000","450200","3281","38627.2"
"45649072000","450200","3281","38628.8"
"45650151000","450200","3280","38630.4"
"45651235000","450200","3281","38632.0"
"45652570000","450100","3281","38633.9"
"45653649000","450100","3281","38635.5"
"45654729000","450100","3281","38637.5"
"45655808000","450100","3281","38639.1"
"45656888000","450100","3281","38640.6"
"45658222000","450100","3281","38642.6"
"45659301000","450100","3281","38644.2"
"45660381000","450100","3281","38645.7"
"45661466000","450100","3281","38647.3"
"45662546000","450100","3281","38648.9"
"45663881000","450100","3281","38650.9"
"45664961000","450100","3281","38652.4"
"45666040000","450100","3281","38654.0"
"45667120000","450100","3281","38655.6"
"45668200000","450100","3281","38657.2"
"45669534000","450100","3281","38659.1"
"45670620000","450100","3281","38660.7"
"45671699000","450100","3281","38662.3"
"45672778000","450100","3281","38664.3"
"45673857000","450100","3281","38665.8"
"45675192000","450100","3281","38667.8"
"45676272000","450100","3282","38669.4"
"45677351000","450100","3282","38671.0"
"45678430000","450100","3282","38672.5"
